DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Country,Longitude,Latitude,LocQual,Source,Comments
151,AA-25428,,,7910,60,,charcoal,,50,Ain Ghazal,"East, PPNC, g-28.016.; East, G-28.016, ash, circular structure",settlement,JO,35.976,31.988,A,Rollefson 1998; Benz 2014; Maher et al. 2011; Flohr et al. 2016,
152,AA-25429,,,7980,55,,seeds (charred),Lens,50,Ain Ghazal,"North 5717.146, LPPNB; North, 5717.146, above mud fill behind ""shrine"", above floor 147",settlement,JO,35.976,31.988,A,Rollefson 1998; Benz 2014; Maher et al. 2011; Flohr et al. 2016,
153,AA-27976,,,7780,55,,charcoal,,58,Çatalhöyük East,"Level VI/VII;unit 2255, building 3; phase VII/VI, BACH Area; unit 2255",settlement,TR,32.8257,37.6664,A,Clare and Weninger 2014; CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016,
154,AA-27978,,,7710,70,-22.1,grain (charred),Cerealia,58,Çatalhöyük East,"phase VI, North Area; building 1, phase 3, unit 1349 fill of basin; building 1, phase 3; North Area, unit 1349, fill of basin",settlement,TR,32.8257,37.6664,A,Cessford 2005; Clare and Weninger 2014; CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016,
155,AA-27979,,,7700,60,-23.5,grain (charred),Cerealia,58,Çatalhöyük East,"Level VI;unit 1416, floor sequence; phase VI, North Area; building 1, phase 2, unit 1416 floor of sequence; building 1, phase 2; North Area, unit 1416, floor sequence",settlement,TR,32.8257,37.6664,A,Cessford 2005; Bronk Ramsey et al. 2009; Clare and Weninger 2014; CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016,
156,AA-27980,,,7790,60,-24.4,grain (charred),Cerealia,58,Çatalhöyük East,"Level VII;space 105, unit 1091 fill of wall cut; phase VIII-VII, South Area; space 105, unit 1091 fill of wall cut; level VII; South Area, space 105, fill of wall cut",settlement,TR,32.8257,37.6664,A,Cessford 2005; CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016,
157,AA-27981,,,7040,40,,charcoal,,9896,Çatalhöyük West,"Base of mound; phase basal, core CH96W; base of mound; base of mound",settlement,TR,32.8229,37.6663,A,Göktürk et al. 2002; CalPal; Brami and Zanotti 2015; Flohr et al. 2016; Tay Project,
158,AA-27982,,,8195,80,-24,charcoal,,58,Çatalhöyük East,"Pre XII.D;Core CH94A, alluviated dump?; phase Pre-XII.D, Base of E. mound; core CH94A, alluviated dump; Pre XII.D?; South Area, Core CH94A, base of East mound",settlement,TR,32.8257,37.6664,A,Cessford 2005; CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016,
159,AA-27983,,,7015,55,-23,charcoal,,58,Çatalhöyük East,unit 2410=6020/6086 buried soil horizons and land surfaces; KOPAL Area; unit 2410=6020/6086 buried soil horizons and land surfaces,settlement,TR,32.8257,37.6664,A,CalPal; Brami and Zanotti 2015; Reingruber and Thissen 2016; Flohr et al. 2016,
160,AA-29771,,,6170,55,,,,15701,Ain Waida',B; Surface 039,settlement,JO,35.577902,31.243305,A,Kuijt and Chesson 2002; CalPal; Flohr et al. 2016,
161,AA-30431,,,2830,55,,grain,Cerealia,12205,Tel Rehov,,settlement,IL,35.4982,32.4571,A,Fantalkin et al.  2011,
162,AA-30431 U3-12,,,2745,50,,grain (charred),,12205,Tel Rehov,"Stratum 5, Locus 2425",settlement,IL,35.4982,32.4571,A,Mazar and Carmi 2001,
163,AA-30431 U3-13,,,2730,45,,grain (charred),,12205,Tel Rehov,"Stratum 5, Locus 2425",settlement,IL,35.4982,32.4571,A,Mazar and Carmi 2001,
164,AA-30431 U3-21,,,2815,50,,grain (charred),,12205,Tel Rehov,"Stratum 5, Locus 2425",settlement,IL,35.4982,32.4571,A,Mazar and Carmi 2001,
165,AA-30431 U3-22,,,2770,50,,grain (charred),,12205,Tel Rehov,"Stratum 5, Locus 2425",settlement,IL,35.4982,32.4571,A,Mazar and Carmi 2001,
166,AA-30431 U3-23,,,2710,45,,grain (charred),,12205,Tel Rehov,"Stratum 5, Locus 2425",settlement,IL,35.4982,32.4571,A,Mazar and Carmi 2001,
167,AA-30431 U3-31,,,2685,45,,grain (charred),,12205,Tel Rehov,"Stratum 5, Locus 2425",settlement,IL,35.4982,32.4571,A,Mazar and Carmi 2001,
168,AA-30431 U3-32,,,2760,60,,grain (charred),,12205,Tel Rehov,"Stratum 5, Locus 2425",settlement,IL,35.4982,32.4571,A,Mazar and Carmi 2001,
169,AA-30431 U3-33,,,2740,50,,grain (charred),,12205,Tel Rehov,"Stratum 5, Locus 2425",settlement,IL,35.4982,32.4571,A,Mazar and Carmi 2001,
170,AA-30480,,,5840,50,,,,18835,Tell Kuran,ash layer eroding out of side of mound,settlement,SY,40.40796,36.597152,A,Flohr et al. 2016,
171,AA-30483,,,4210,50,,seeds,,18834,Tell Ziyadeh,fill of a large storage building,settlement,SY,40.844103,36.411033,A,Hole 2001; Ristvet 2011,
172,AA-30484,,,4445,50,,seeds,,18834,Tell Ziyadeh,fill of a large storage building,settlement,SY,40.844103,36.411033,A,Hole 2001; Ristvet 2011,
173,AA-30485,,,4385,50,,seeds,,18834,Tell Ziyadeh,fill of a large storage building,settlement,SY,40.844103,36.411033,A,Hole 2001; Ristvet 2011,
174,AA-30486,,,4415,50,,seeds,,18834,Tell Ziyadeh,fill of a large storage building,settlement,SY,40.844103,36.411033,A,Hole 2001; Ristvet 2011,
175,AA-30487,,,4625,70,,,,18835,Tell Kuran,,settlement,SY,40.40796,36.597152,A,Hole 2001,
176,AA-30488,,,5250,80,,grain (charred),Cerealia,18836,Umm Qseir,Late Chalcolithic below Late Uruk layers,settlement,SY,41,36.4167,B,Hole 2001; Flohr et al. 2016,
177,AA-30490,,,5950,55,,,,18834,Tell Ziyadeh,E2 043,settlement,SY,40.844103,36.411033,A,Hole 2001; Flohr et al. 2016,
178,AA-30491,,,5360,55,,,,18834,Tell Ziyadeh,A11 003,settlement,SY,40.844103,36.411033,A,Hole 2001; Flohr et al. 2016,
179,AA-30492,,,5705,60,,,,18834,Tell Ziyadeh,X 030,settlement,SY,40.844103,36.411033,A,Hole 2001; Flohr et al. 2016,
180,AA-30493,,,5835,60,,,,18834,Tell Ziyadeh,X 037,settlement,SY,40.844103,36.411033,A,Hole 2001; Flohr et al. 2016,
181,AA-30494,,,5910,50,,,,18834,Tell Ziyadeh,X 042,settlement,SY,40.844103,36.411033,A,Hole 2001; Flohr et al. 2016,
182,AA-30495,,,5960,55,,,,18834,Tell Ziyadeh,D1 031,settlement,SY,40.844103,36.411033,A,Hole 2001; Flohr et al. 2016,
183,AA-30496,,,6075,50,,,,18834,Tell Ziyadeh,D3 091,settlement,SY,40.844103,36.411033,A,Hole 2001; Flohr et al. 2016,
184,AA-30497,,,6845,75,,,,18837,Kashkashok I,"basal layer; laminated black, grey and orange ashy layer at depth of 1.0-1.25m below surface",settlement,SY,40.63879,36.638837,A,Flohr et al. 2016,
185,AA-30498,,,6575,55,,grain (charred),Cerealia,431,Tell Aqab,Late Halaf,settlement,SY,40.895556,37.058056,A,Flohr et al. 2016,
186,AA-30499,,,6835,65,,,,18836,Umm Qseir,Lowest layer; E3-4,settlement,SY,41,36.4167,B,Hole 2001; Flohr et al. 2016,
187,AA-30500,,,7705,75,,grain (charred),Cerealia,64,Tell Halaf,basal; FS 94: pit or depression in basal clay filled with ashy midden layers,settlement,SY,40.0396,36.8266,A,Flohr et al. 2016,
188,AA-30501,,,7805,60,,grain (charred),Cerealia,64,Tell Halaf,basal; FS 96: ash layers at 10-15 cm distance from FS 94,settlement,SY,40.0396,36.8266,A,Flohr et al. 2016,
189,AA-30502,,,5510,60,,,,18839,Tell Mashnaqa,,settlement,SY,40.79464,36.288425,A,Flohr et al. 2016,
190,AA-30503,,,5615,50,,,,18839,Tell Mashnaqa,,settlement,SY,40.79464,36.288425,A,Flohr et al. 2016,
191,AA-30504,,,5560,50,,,,18839,Tell Mashnaqa,,settlement,SY,40.79464,36.288425,A,Flohr et al. 2016,
192,AA-30505,,,5645,55,,,,18839,Tell Mashnaqa,,settlement,SY,40.79464,36.288425,A,Flohr et al. 2016,
193,AA-30506,,,6215,55,,grain (charred),Cerealia,431,Tell Aqab,Level 4.19 (earliest Ubaid level),settlement,SY,40.895556,37.058056,A,Flohr et al. 2016,
194,AA-30507,,,5875,80,,,,18835,Tell Kuran,"Area E, small ash layer",settlement,SY,40.40796,36.597152,A,Flohr et al. 2016,
195,AA-30508,,,7710,85,,bone (charred),animal,143,Tell Feyda,,settlement,SY,40.3714,36.6606,A,Flohr et al. 2016 Quaternary Science Reviews 136,
196,AA-30509,,,7945,85,,bone (charred),animal,143,Tell Feyda,,settlement,SY,40.3714,36.6606,A,Flohr et al. 2016 Quaternary Science Reviews 136,
197,AA-31034,,,3015,45,,charcoal,,303318,Tsaghkahovit,"subsurface deposit, locus 8",settlement,AM,44.223056,40.636111,A,AraGATS database; Manning et al. 2018,
198,AA-31035,,,3040,45,,charcoal,,303318,Tsaghkahovit,"subsurface deposit, locus 6",settlement,AM,44.223056,40.636111,A,AraGATS database; Manning et al. 2018,
199,AA-31036,,,2975,50,,charcoal,,303318,Tsaghkahovit,"subsurface deposit, locus 5",settlement,AM,44.223056,40.636111,A,AraGATS database; Manning et al. 2018,
200,AA-32031,,,5830,55,-16.1,fruitstone (charred),Phoenix dactylifera,15702,Dalma 11,,settlement,AE,52.31,24.47,B,CalPal,
201,AA-32032,,,6165,55,-15.9,fruitstone (charred),Phoenix dactylifera,15702,Dalma 11,,settlement,AE,52.31,24.47,B,CalPal,
202,AA-32662,,,4140,65,,,,16199,Tell es Sweyhat,,settlement,SY,38.253889,36.274167,A,Danti and Zettler 2007,
203,AA-33128,,,9235,70,-21,grain,Cerealia,1074,Kissonerga Mylouthkia,Well 116;loc. 114,settlement,CY,32.4,34.83,B,Manning 2013,
204,AA-33129,,,9110,70,-23,grain,Cerealia,1074,Kissonerga Mylouthkia,Well 116;loc. 124,settlement,CY,32.4,34.83,B,Manning 2013,
205,AA-33130,,,8025,65,-23,plant remains,Lolium,1074,Kissonerga Mylouthkia,Well 133;loc. 264,settlement,CY,32.4,34.83,B,Manning 2013,
206,AA-33440,,,2990,55,,wood,,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
207,AA-33441,,,2960,60,,wood,,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
208,AA-33442,,,3015,55,,wood,,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
209,AA-33443,,,3050,55,,wood,,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
210,AA-33444,,,2955,55,,wood,,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
211,AA-33450,,,2990,45,,grain,Cerealia,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
212,AA-33451,,,2960,45,,grain,Cerealia,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
213,AA-33452,,,2930,60,,grain,Cerealia,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
214,AA-33452A,,,2945,50,,grain,Cerealia,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
215,AA-33453,,,2960,50,,grain,Cerealia,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
216,AA-33454,,,2955,65,,grain,Cerealia,71,Apliki-Karamallos,,mining settlement,CY,33.119436,34.932146,A,Manning 2013,
217,AA-3373,,,1570,60,,,,72,Kestel / Sarituzla Madeni,,mine,TR,34.920799,37.813538,A,Yener 2000,
218,AA-3374,,,4020,80,,,,72,Kestel / Sarituzla Madeni,EBA,mine/workshop,TR,34.920799,37.813538,A,TAY Project,
219,AA-3375,,,3805,70,,,,72,Kestel / Sarituzla Madeni,EBA,mine/workshop,TR,34.920799,37.813538,A,TAY Project,
220,AA-3376,,,3830,65,,,,72,Kestel / Sarituzla Madeni,EBA,mine/workshop,TR,34.920799,37.813538,A,TAY Project,
221,AA-35824,,DuplicateLabID,4020,45,,charcoal,,73,Tilbes Höyük,EBA III,settlement,TR,37.873,37.097,B,TAY Project,"Two dates from this site, seemingly different but with same lab code."
222,AA-35824,,DuplicateLabID,4320,50,,,,73,Tilbes Höyük,EBA I,settlement,TR,37.873,37.097,B,TAY Project,"Two dates from this site, seemingly different but with same lab code."
223,AA-35826,,,4540,50,,,,73,Tilbes Höyük,EBA I,settlement,TR,37.873,37.097,B,Fuensanta et al. 2002,
224,AA-35827,,,4450,50,,,,73,Tilbes Höyük,EBA I,settlement,TR,37.873,37.097,B,Fuensanta et al. 2002,
225,AA-35882,,,4180,45,,charcoal,,73,Tilbes Höyük,EBA III,settlement,TR,37.873,37.097,B,TAY Project,
226,AA-37091,,,6932,55,,charcoal,Leguminosae,74,Fistikli Höyük,"3B Unit B; IIIa (B3B); Unit B, locus 114.4, RN 5474, midden",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016,
227,AA-37092,,,6935,60,,charcoal,Leguminosae,74,Fistikli Höyük,"3C Unit C; IIIa (B3C); Unit B, locus 103.6, RN 5406, midden",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016,
228,AA-37093,,,6995,50,,charcoal,Leguminosae,74,Fistikli Höyük,"2C Unit D; IIIc (D2C); Unit D, locus 83.3, RN 2860, exterior surface",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016,
229,AA-37094,,,6950,55,,charcoal,Rosaceae,74,Fistikli Höyük,"3A Unit A; IIIa (B3A); Unit B, locus 105.3, RN 3994, midden",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016,
230,AA-37095,,,6840,45,,charcoal,,74,Fistikli Höyük,"3A Unit G; IIIa (G3A); Unit G, Locus 26, RN5317, exterior surface",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016,
231,AA-37096,,,7020,45,,charcoal,Leguminosae,74,Fistikli Höyük,"2C Unit D; IIIc (D2C); Unit D, locus 94.1, RN 2933, room fill",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016,
232,AA-37097,,,6912,55,,charcoal,Leguminosae,74,Fistikli Höyük,"3B Unit B; IIIa (B3B); Unit B, locus 66, RN 3611, midden",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; CalPal; Flohr et al. 2016,
233,AA-38140,,,9592,64,-25.5,charcoal,,77,Iraq ed Dubb,"Structure 1, Locus 005, D10/8a; Structure 1, Locus 005, D10/8a. From fill deposits inside and above mud floor 007",cave,JO,35.7158,32.3908,A,Kuijt 2004; Benz 2014; CalPal; Flohr et al. 2016,
234,AA-38141,,,10031,69,-25.2,charcoal,,78,Bab edh-Dhra,"recovered from secondary sediments above floor of structure II; 2,30 m below surface; Tank trench, 2.3m; recovered from secondary sediments above floor of structure II; 2,30 m below surface; Area I, Tank Trench",settlement,JO,35.5342,31.2539,A,Benz 2014; Kuijt and Finlayson 2001; CalPal; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016,
235,AA-38142,,,10059,73,-21.1,charcoal,,78,Bab edh-Dhra,"recovered from later secondary sediments filling structure II; 1,80 m below surface; Tank trench, 1.8m; recovered from later secondary sediments filling structure II; 1,80 m below surface; Area I, Tank Trench",settlement,JO,35.5342,31.2539,A,Benz 2014; Kuijt and Finlayson 2001; CalPal; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016,
236,AA-38143,,,9984,67,-25.5,charcoal,,78,Bab edh-Dhra,"recovered from just above flagstone bench next to wall 007, structure I; 1,25 m below surface; F6, Str. 1, 1.31m; 1.25 m below surface; Area 1, Feature 6, Structure I. From just above flagstone bench next to wall 007, structure I",settlement,JO,35.5342,31.2539,A,Benz 2014; Kuijt and Finlayson 2001; CalPal; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016,
237,AA-38144,,,10000,68,-25.8,charcoal,,78,Bab edh-Dhra,"recovered from just above flagstone bench next to wall 007, structure I; 1,01 m below surface; F6, Str. 1, 1.01m; 1.31 m below surface; Area 1, Feature 6, Structure I. From just above flagstone bench next to wall 007, structure I",settlement,JO,35.5342,31.2539,A,Benz 2014; Kuijt and Finlayson 2001; CalPal; Sayej 2007; Maher et al. 2011 ; Flohr et al. 2016,
238,AA-38145,,,9941,72,-25.2,charcoal,,77,Iraq ed Dubb,"Structure 2, Locus 031, D12/2a; Structure 2, Locus 031, D12/2a. From mud construction of inset limestone feature",cave,JO,35.7158,32.3908,A,Kuijt 2004; Benz 2014; CalPal; Flohr et al. 2016,
239,AA-38278,,,10657,82,-23.8,seed (charred),Pistacia/Amygdalus,77,Iraq ed Dubb,"Structure 1, Locus 011, E 10/9a; Structure 1, mud floor 007; Structure 1, Locus 011, E 10/9a. From sediments below mud floor 007/010",settlement,JO,35.7158,32.3908,A,Kuijt 2004; Benz 2014; CalPal; Flohr et al. 2016,
240,AA-38279,,,10723,68,-24.1,charcoal,Pistacia/Amygdalus,77,Iraq ed Dubb,"Structure 2, Locus 025, D10/14a; Structure 2, Locus 025, D10/14a. Extramural of Structure I. Burial context stratigraphically below Structure I",cave,JO,35.7158,32.3908,A,Kuijt 2004; Benz 2014; CalPal; Flohr et al. 2016,
241,AA-38421,,,4602,45,,charcoal,"Procavia, pellet",15704,"Hyrax midden 2000-23a, 2",,settlement,YE,50.4,15.6,B,CalPal; McCorriston and Weisberg 2002,
242,AA-38543,,,7403,70,,charcoal,,15705,Khuzma as-Shumlya,,rock shelter,YE,50.41,15.59,B,CalPal;McCorriston and Weisberg 2002,
243,AA-38544,,,5806,64,,charcoal,,15705,Khuzma as-Shumlya,,rock shelter,YE,50.41,15.59,B,CalPal;McCorriston and Weisberg 2002,
244,AA-38545,,,7432,60,,charcoal,,15705,Khuzma as-Shumlya,,rock shelter,YE,50.41,15.59,B,CalPal;McCorriston and Weisberg 2002,
245,AA-38546,,,6352,57,,charcoal,,15705,Khuzma as-Shumlya,,rock shelter,YE,50.41,15.59,B,CalPal;McCorriston and Weisberg 2002,
246,AA-38547,,,5616,84,,charcoal,,15705,Khuzma as-Shumlya,,rock shelter,YE,50.41,15.59,B,CalPal;McCorriston and Weisberg 2002,
247,AA-38548,,,7723,87,,charcoal,,15705,Khuzma as-Shumlya,,rock shelter,YE,50.41,15.59,B,CalPal;McCorriston and Weisberg 2002,
248,AA-40101,,,7806,61,,seeds,,79,Mezraa Teleilat,Beginning of the Transition Period to Ceramic Neolithic,settlement,TR,37.986253,36.9775,A,Coşkunsu 2007; Özdogan 2011; CalPal; Flohr et al. 2016,
249,AA-40143,,,2967,50,,,,303322,Hnaberd,"subsurface deposit, locus 1",settlement,AM,44.145656,40.630919,A,AraGATS database; Manning et al. 2018,
250,AA-40144,,,3125,42,,charcoal,,303322,Hnaberd,,settlement,AM,44.145656,40.630919,A,AraGATS database; Manning et al. 2018,
251,AA-40145,,,3050,42,,charcoal,,303322,Hnaberd,Locus 21,settlement,AM,44.145656,40.630919,A,AraGATS database; Manning et al. 2018,
252,AA-40147,,,3083,52,,charcoal,,303319,Gegharot,Locus 6,settlement,AM,44.224835,40.705387,A,AraGATS database; Manning et al. 2018,
253,AA-40148,,,2768,40,,charcoal,,303319,Gegharot,Locus 3,settlement,AM,44.224835,40.705387,A,AraGATS database; Manning et al. 2018,
254,AA-40149,,,3098,42,,charcoal,,303319,Gegharot,"Subsurface deposit, locus 23",settlement,AM,44.224835,40.705387,A,AraGATS database; Manning et al. 2018,
255,AA-40150,,,2982,42,,charcoal,,303319,Gegharot,"subsurface deposit, locus 16",settlement,AM,44.224835,40.705387,A,AraGATS database; Manning et al. 2018,
256,AA-40151,,,3151,50,,charcoal,,303319,Gegharot,"subsurface deposit, locus 18",settlement,AM,44.224835,40.705387,A,AraGATS database; Manning et al. 2018,
257,AA-40152,,,2324,42,,bone,Homo sapiens,303319,Gegharot,"subsurface deposit, locus 4",settlement,AM,44.224835,40.705387,A,AraGATS database; Manning et al. 2018,
258,AA-40370,,,7004,57,,charcoal,,74,Fistikli Höyük,"IIIa (E2A); Unit E, locus 26.2, RN 1499, surface",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
259,AA-40371,,,6461,67,,charcoal,Pistacia,74,Fistikli Höyük,"IIIa (E3B); Unit E, locus 36, RN 4119, trash dump",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
260,AA-40372,,,6738,55,,charcoal,Ononis,74,Fistikli Höyük,"IIIa (E2B); Unit E, locus 119, RN 4495, surface",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
261,AA-40374,,,6936,48,,charcoal,,74,Fistikli Höyük,"IIIa (H3B); Unit H, locus 100.23, RN 7805, exterior surface",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
262,AA-40376,,,6862,62,,charcoal,,74,Fistikli Höyük,"IIIa (I2C); Unit I, locus 134.12, RN 10482, between surfaces",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
263,AA-40377,,,6470,100,,charcoal,Pinus,74,Fistikli Höyük,"IIIa/b (K3B); Unit K, locus 113.14, RN 11253, trash on earthwork slope",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
264,AA-40378,,,6800,48,,charcoal,Calicotome,74,Fistikli Höyük,"unknown (I); Unit I, locus 135.16, RN 12298, earthwork",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
265,AA-40379,,,6934,48,,charcoal,Pistacia,74,Fistikli Höyük,"IIIa (I3); Unit I, locus 178.13, RN 12400, trash on surface",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
266,AA-40380,,,6903,48,,charcoal,Rosaceae,74,Fistikli Höyük,"IIIa (H3E); Unit H, locus 192, RN 12671, hearth",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
267,AA-40381,,,6861,48,,charcoal,Rosaceae,74,Fistikli Höyük,"IIIa/b (I4); Unit I, locus 192, RN 13046, between surfaces",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
268,AA-40382,,,6853,48,,charcoal,Pistacia,74,Fistikli Höyük,"IIIb (K4); Unit K, locus 126, RN 13701, surface",settlement,TR,37.9777,36.9955,A,Bernbeck and Pollock 2003; Flohr et al. 2016,
269,AA-40992,,,2945,50,,charcoal,,303288,Hazor,Level XII/XI,settlement,IL,35.566944,33.016667,A,Boaretto et al. 2005,
270,AA-40993,,,2965,50,,charcoal,,303288,Hazor,Level XII/XI,settlement,IL,35.566944,33.016667,A,Boaretto et al. 2005,
271,AA-40994,,,3060,50,,olive stone,Olea,303288,Hazor,Level XII/XI,settlement,IL,35.566944,33.016667,A,Boaretto et al. 2005,
272,AA-40995,,,3650,50,,charcoal,,303288,Hazor,Level XII/XI,settlement,IL,35.566944,33.016667,A,Boaretto et al. 2005,
273,AA-40996,,,3370,60,,charcoal,,303288,Hazor,Level XII/XI,settlement,IL,35.566944,33.016667,A,Boaretto et al. 2005,
274,AA-41168,,,7279,56,,charcoal,Juniperus,81,Can Hasan I,"2B; phase 2B, 2B (fallen brick debris [batches 2156-2159, 2161]; layer 2B",settlement,TR,33.331,37.263,A,Erdoğu 2003; Brami and Zanotti 2015; CalPal; Reinbruger and Thissen 2016; Flohr et al. 2016; TAY Project,
275,AA-41169,,,7145,45,,charcoal,Juniperus,81,Can Hasan I,"2B; phase 2B, 2B (fallen brick debris [batches 2156-2159, 2161]; layer 2B",settlement,TR,33.331,37.263,A,Erdoğu 2003; Brami and Zanotti 2015; CalPal; Reinbruger and Thissen 2016; Flohr et al. 2016; TAY Project,
276,AA-41170,,,7853,36,,charcoal,Juniperus,81,Can Hasan I,"2B; phase 2B, 2B (fallen brick debris [batches 2156-2159, 2161]; layer 2B",settlement,TR,33.331,37.263,A,Erdoğu 2003; Brami and Zanotti 2015; CalPal; Reinbruger and Thissen 2016; Flohr et al. 2016; TAY Project,
277,AA-41171,,,7695,33,,charcoal,Juniperus,81,Can Hasan I,"2B; phase 2B, 2B (fallen brick debris [batches 2156-2159, 2161]; layer 2B",settlement,TR,33.331,37.263,A,Erdoğu 2003; Brami and Zanotti 2015; CalPal; Reinbruger and Thissen 2016; Flohr et al. 2016; TAY Project,
